,user_id,item_id,rating,category
83057,886,48,4,876031526
10527,28,294,3,881954915
76712,913,79,4,880758974
26586,311,750,5,884363706
45335,566,1005,5,881650090
33325,269,679,1,891449962
45311,503,19,5,879438319
28064,285,198,5,890595900
75759,347,121,3,881652535
83321,625,95,3,891953755
85235,847,262,5,878774788
97819,116,532,2,876452651
71340,294,93,4,877819713
37319,169,300,5,891268491
76336,936,93,5,886833795
36368,428,347,4,885943782
94163,451,885,1,879012890
46731,429,79,4,882385243
73639,389,603,5,880086943
54307,532,4,5,893119415
75024,937,126,4,876769374
1765,251,148,2,886272547
51263,624,111,3,879792671
51858,751,736,5,889134533
39280,180,98,5,877544444
76022,524,275,3,884832616
67925,887,832,2,881379059
81707,26,760,1,891383899
46035,271,182,3,885848408
55438,59,425,4,888204928
15849,286,290,3,876522072
61739,630,252,2,885667464
20296,293,549,3,888907166
59350,744,50,3,881172357
52061,537,99,2,886031375
55727,749,228,5,878848828
30388,38,247,5,892429460
75636,943,73,3,888639598
8561,352,182,5,884290328
26675,489,271,4,891448706
79350,666,644,3,880314453
76263,883,175,5,891694312
9994,286,477,3,876521773
30876,412,96,5,879717286
69129,711,134,5,876278804
64288,251,845,4,886272378
88265,503,44,5,879454841
41339,70,28,4,884065757
14456,382,98,3,875946563
68256,464,257,4,878355088
34949,254,417,3,886473408
64589,838,111,4,887064357
13194,181,1357,1,878962240
80454,846,693,5,883949335
93117,924,50,5,884371386
28250,180,733,5,877128388
78400,892,393,4,886607679
93763,903,357,5,891032872
11515,336,655,3,877757752
52813,543,1014,4,875655073
17751,85,286,4,879452259
42729,405,808,1,885546487
57764,838,181,5,887063696
95930,867,198,5,880078723
83741,476,940,3,883365336
98946,804,1177,3,879446390
8344,185,318,4,883524172
29560,426,174,3,879442044
6988,339,190,4,891034215
81060,697,235,4,882622188
48801,631,301,4,888465107
99755,495,573,4,888636928
85540,871,262,3,888192970
72903,655,31,3,887523200
96411,716,696,2,879794615
94179,695,343,4,888806120
50830,72,233,4,880037242
30212,454,434,3,888267387
68781,627,7,5,879531158
27432,503,281,3,879454576
44354,373,510,3,877100379
41342,151,216,4,879524713
46196,622,157,4,882670389
61079,326,505,3,879875271
12475,297,267,3,875409139
20336,7,465,4,891353154
29504,181,413,2,878963241
37742,587,688,3,892871536
63264,833,434,3,875038888
55787,796,4,5,893048150
17722,293,328,2,888904285
31345,243,1197,4,879988337
55356,416,693,3,878879976
52288,85,845,3,879828456
10446,188,326,3,875071293
94303,164,690,4,889401241
55821,717,751,4,884642001
48822,618,82,4,891308704
81967,818,269,3,891870173
51996,433,323,1,880585530
15950,343,97,4,876405893
91875,807,318,5,892528062
85707,526,181,4,885682448
45729,344,709,5,886382364
47526,265,748,5,875320112
3958,183,562,3,891467003
40857,215,28,4,891435416
43051,473,256,4,878157648
5616,108,282,3,879880055
231,6,14,5,883599249
16272,96,50,5,884402977
26036,331,735,4,877196444
63944,226,513,3,883889256
52386,428,1313,4,892572362
34998,346,549,4,874950966
64576,880,280,2,880243204
90919,727,399,3,883712717
64834,148,191,1,877020715
90286,758,640,5,881975119
41310,442,288,4,883390048
3726,201,23,4,884111830
12663,188,209,2,875073246
90894,776,679,4,891628708
85147,593,478,5,875660788
99523,922,596,4,891448833
37728,270,694,5,876954927
72106,714,1,3,892776123
49044,605,176,4,879426339
99647,339,212,4,891035215
76395,647,496,4,876534275
94215,831,197,4,891354751
21041,222,540,3,878184087
43141,236,207,3,890116221
26436,346,802,4,875265236
4692,327,497,4,887818658
16618,339,961,3,891034778
33930,342,535,3,874984727
7324,23,257,3,890276940
18886,435,188,4,884131901
58897,551,779,4,892785399
80242,854,106,3,882813248
90981,782,880,4,891498322
39403,66,295,3,883601456
38827,566,856,5,881650690
25890,438,286,2,879867960
72474,897,73,3,879991341
12212,334,7,5,891544788
48974,496,1060,1,876071243
76987,624,546,3,879793093
52420,570,748,3,881262497
55712,782,243,3,891498381
16236,145,270,5,879161577
5228,23,516,4,874787330
81236,645,506,5,892055072
26275,334,83,4,891628832
31139,160,282,4,876768025
94520,913,919,4,880758150
47317,561,175,4,885807429
79147,326,474,5,879875025
74837,425,319,1,878737511
17612,102,96,3,888801316
23541,57,245,4,883696709
17812,201,1008,3,884140891
31157,542,69,4,886532552
60992,303,744,3,879467607
9401,281,538,4,881200520
52045,474,1134,3,887915306
62773,483,743,1,893098548
76402,849,568,4,879695317
61727,668,538,5,881523787
30164,511,333,4,890004778
2761,291,54,4,874834963
41886,629,197,5,880117031
16512,13,185,3,881515011
64643,800,1047,3,887646804
64778,192,1171,2,881368358
62690,788,1,3,880867970
85584,913,200,5,880825443
62472,886,160,1,876031550
40564,130,578,5,878537681
64374,774,98,4,888557682
36360,254,554,3,886475952
76676,18,8,5,880130802
10607,178,117,4,882824467
24599,498,192,5,881957546
48110,423,299,3,891394788
89147,894,678,3,879896268
25470,361,514,5,879440345
87985,774,72,1,888556121
12397,314,288,5,877885887
41700,62,128,2,879374866
72679,389,521,3,879991330
70065,889,729,3,880179785
71167,690,655,4,881177272
72539,572,14,4,879449683
2392,210,380,4,887736482
24912,346,944,3,874951714
11644,36,269,3,882157258
97192,800,405,4,887646705
86573,843,101,3,879447424
84465,253,200,4,891628392
36370,106,161,3,881452816
32011,194,997,3,879553988
69598,686,214,5,879546651
10663,303,294,4,879466116
61896,840,462,3,891205287
81433,886,26,4,876032929
99589,854,111,3,882812906
53958,561,46,4,885808796
94989,642,252,5,885842962
47796,160,276,5,876768106
53140,537,1103,4,886031407
2808,114,175,5,881259955
93532,171,272,5,891034835
76861,796,153,5,892676155
42809,64,101,2,889740225
75914,697,742,3,882622044
51326,681,539,4,885409810
83181,616,937,4,891224919
25491,399,431,2,882344906
47527,736,296,4,878709365
31512,576,9,3,887168978
98558,401,191,4,891032847
60794,773,509,4,888538995
10167,308,514,4,887738619
53197,524,447,5,884636182
88539,933,53,1,874855104
68741,908,181,3,879722754
8379,184,258,3,889906882
64187,769,1028,3,885424186
83145,279,451,1,888465592
59316,343,234,1,876405633
12434,303,43,3,879485507
7509,218,517,3,877488634
97144,556,243,1,882135994
96798,901,321,1,877129839
98096,326,97,4,879874897
55495,778,230,2,890804025
61860,405,47,5,885545429
76659,642,932,5,885605866
40313,454,478,2,888267487
47069,588,315,4,890014591
80137,867,474,5,880078840
40905,645,523,5,892053686
3313,207,746,4,877878342
38949,436,762,4,887771722
63384,198,462,3,884209535
90617,38,413,1,892434626
49556,256,82,5,882164559
1528,105,268,4,889214268
15723,116,264,3,876452186
8049,44,9,5,878341196
326,200,304,5,876041644
20635,363,568,2,891495070
20943,87,321,2,879876813
33470,525,412,2,881086757
53812,504,1118,3,887911035
52084,601,427,4,876348736
59764,660,29,2,891357371
56902,535,237,4,879617779
97052,861,213,5,881274759
28073,416,448,3,886316797
75821,767,300,4,891462511
28461,343,180,5,876404613
73288,7,31,4,892134959
70514,610,505,4,888703537
6678,159,451,5,884360502
47882,619,252,3,885953878
57256,1,251,4,875071843
96201,797,1023,3,879439519
9667,385,524,5,880924359
87843,929,172,4,879640329
64580,788,519,4,880868235
42543,537,307,3,886028791
79606,799,286,5,879253668
14635,163,318,4,891220161
67999,541,946,5,883874749
26391,95,193,3,879198482
40518,312,607,5,891698424
84386,749,292,4,878846384
5970,239,312,2,889181247
58990,254,142,3,886474489
68710,532,1312,4,888631036
67485,919,462,3,875372844
57374,763,195,4,878918360
30245,293,636,4,888906576
19976,137,597,5,881432987
72023,426,609,3,879441931
97748,785,995,3,879438736
77885,122,127,5,879270424
65861,561,455,3,885808766
11246,11,291,4,891902815
87616,408,242,4,889679947
98705,796,274,5,893047167
62382,457,51,5,882397734
72514,684,1301,3,878760019
60713,593,366,4,875671255
77819,479,32,3,879461354
99797,849,625,5,879695420
50929,758,224,4,881975922
15695,398,661,3,875719399
13700,85,708,4,879828349
66037,521,226,4,884478721
75441,920,1612,4,884219953
38001,10,513,4,877886598
7473,293,943,2,888906576
31811,442,665,2,883390139
2784,268,672,2,875744501
79257,830,679,3,891561805
95409,711,203,4,879994433
82478,347,748,2,881652142
61970,275,164,4,880313886
3022,293,167,3,888907702
98191,938,248,1,891356390
42173,38,452,5,892434523
60859,851,50,5,891961663
85127,822,101,2,891037465
35582,524,191,4,884634707
53946,470,360,2,879189269
45093,210,755,3,887737631
48264,445,1012,1,891199843
90748,790,283,2,884461517
83882,710,210,4,882064283
49978,582,477,4,882961540
31048,328,323,3,885044940
98373,768,535,3,882190750
76039,734,496,5,891025523
92154,870,490,3,886883147
69265,892,481,5,886610011
38470,542,818,4,886533112
11114,222,722,3,878184833
59992,747,109,5,888733274
42975,391,100,4,877399805
52280,13,897,1,886952422
12973,307,515,4,875680871
85916,710,179,4,882063766
41566,393,755,3,889729831
14313,391,357,5,877399486
48076,207,546,3,876018553
1669,49,581,3,888068143
85782,81,79,5,876534817
51309,650,164,4,891369798
59267,506,168,5,874874055
88475,855,59,3,879825488
53742,159,67,1,884026964
43747,660,996,1,891265453
18473,90,202,3,891385298
58092,593,371,3,875659076
64101,815,393,4,878696473
29627,291,12,5,874834701
29791,526,315,5,885682102
47676,271,462,4,885848448
39162,539,527,4,879788136
93994,886,631,4,876033645
19919,454,1299,2,888266991
28358,506,510,5,874873067
61633,697,876,3,882621595
51836,757,50,4,888444056
67295,537,714,3,886031886
84257,295,11,4,879517062
69973,896,299,1,887235709
4194,276,801,3,877935306
70383,894,877,3,882403414
7530,83,465,4,880308578
79737,766,481,4,891308968
37006,342,789,3,875319412
5875,200,7,4,876042451
78437,498,14,4,881955189
50455,683,358,2,893283948
75395,776,28,5,891628895
86395,855,509,3,879825613
93537,763,125,3,878923322
7907,136,223,4,882848820
7221,62,774,1,879376483
77279,605,79,5,879425432
3279,159,259,4,893255969
14469,14,176,1,890881484
44707,645,87,4,892055444
5819,102,121,3,888801673
4267,338,494,3,879438570
32159,390,283,4,879694316
42678,407,177,4,887833034
29645,399,393,4,882343455
90586,887,13,1,881378928
56760,336,628,3,877760374
58725,588,161,4,890015580
94994,618,200,5,891307367
57568,821,180,5,874793517
32226,236,692,4,890116670
17308,226,209,3,883889146
46546,489,313,4,891362740
46935,506,578,3,885135881
90938,115,100,5,881171982
10856,286,55,4,877531574
89549,877,202,4,882677936
45443,380,204,2,885479274
71833,697,1012,1,882622824
82826,487,22,5,883445495
1483,308,95,4,887737130
12879,346,210,4,874947700
41698,569,125,3,879794348
50741,299,60,5,878192680
48354,198,820,1,884206773
84041,890,23,5,882403221
82997,881,8,4,876537457
96273,899,498,4,884121767
86347,615,83,4,879448399
36712,541,215,4,885595771
50659,625,588,4,891263057
79967,847,79,4,878941588
42340,633,183,4,875325577
1117,90,945,5,891383866
7462,8,686,3,879362356
33297,428,334,4,885943847
83080,757,827,3,888466758
65289,383,496,5,891192888
49539,303,653,4,879466937
40363,239,1332,3,889180888
47705,520,286,5,885168591
95044,798,815,5,875295695
62653,892,151,4,886609330
40673,505,660,3,889334477
52177,649,291,5,891440330
2108,186,470,5,879023693
984,13,418,2,882398763
43095,654,313,5,887862952
7203,148,1012,4,877400154
50748,510,313,5,887667439
57039,694,153,4,875728508
85579,804,32,3,879444352
18815,393,41,4,889728736
91873,532,143,4,874788755
44253,648,471,4,882211685
41452,378,245,3,880906161
45285,622,737,5,882592678
89905,555,301,4,879962096
75967,899,168,4,884121799
71204,839,410,1,875752274
89999,896,24,4,887159344
25531,500,469,4,883874813
52835,676,318,5,892686459
33246,585,582,3,891282894
25546,11,222,3,891902718
19945,336,926,1,877758935
42595,660,1178,1,891265453
49299,535,1136,4,879618465
40139,526,250,2,885682477
89101,373,231,3,877104976
34184,498,340,2,881954618
90272,864,194,4,888886984
26581,498,197,5,881958414
12116,301,164,3,882076966
95816,716,98,5,879795336
42190,496,1139,2,876073882
65560,910,100,4,880821098
55117,403,276,4,879785941
39030,605,754,3,879425457
53138,804,31,4,879442792
66829,435,58,3,884131328
24733,379,704,3,880524835
75055,643,88,2,891449417
88943,919,1014,4,875289384
33943,322,48,4,887313946
26240,178,591,5,882827288
91386,456,14,5,881371427
52429,276,1208,3,882659656
84560,470,222,3,879178711
20923,398,993,3,875653043
3060,42,143,4,881108229
16576,10,420,4,877892438
97758,308,513,3,887736584
97082,452,213,4,875265265
22385,363,566,3,891496439
31982,291,975,2,874834146
28963,290,484,3,880474174
31036,345,416,4,884992142
28639,376,181,4,879454598
41029,181,300,3,878961227
8339,180,216,5,877128388
27250,514,175,4,875462426
55926,796,117,5,892660283
40251,290,211,3,880474235
97010,936,343,3,886831576
22038,94,419,3,891721615
87606,115,83,3,881172183
34784,197,2,3,891409981
20318,405,1168,1,885546725
27423,469,194,5,879524116
84627,392,316,5,891037811
60374,256,732,5,882165067
44763,401,143,4,891033034
34680,297,55,4,875238922
66228,822,1240,3,891036703
98512,592,127,5,882608021
59666,731,56,2,886179161
75866,594,245,3,874780909
31511,339,415,3,891035553
25313,503,900,5,892667389
3970,200,103,2,891825521
28424,504,1004,4,887910023
54091,207,302,4,891759118
51464,709,739,3,879849049
12372,259,98,4,874809091
25575,331,1194,3,877196444
2953,117,405,5,880126174
48420,185,321,5,883524428
71356,671,159,5,883949781
91704,846,97,4,883949255
99206,880,627,3,880241256
44752,409,606,4,881108829
53781,60,479,5,883326301
37294,545,444,3,879899978
92523,407,408,4,875552445
55367,450,648,5,887660503
21733,70,150,3,884065247
49118,291,246,5,874834481
60453,271,51,4,885849386
41494,624,258,4,879791792
69739,295,511,5,879516961
74681,154,496,3,879138910
67534,903,187,5,891033754
78511,829,281,3,881712349
58480,666,616,3,880139253
42614,505,496,5,889333534
41320,582,237,3,882960941
65989,537,647,4,886030891
22074,465,198,2,883532119
72204,844,144,3,877387825
71593,869,15,1,884491993
91900,533,70,4,879191938
89764,405,709,1,885547314
98749,500,546,4,887720050
97894,642,477,5,886131563
7165,164,148,5,889402203
2881,167,392,1,892738307
28992,130,237,5,874953621
81506,938,111,5,891356742
41000,311,660,4,884365252
36046,537,1019,1,886031606
91119,406,210,5,880131703
29409,393,479,4,889555295
12473,292,234,5,881105245
82010,847,289,5,878774856
2012,57,28,4,883698324
80257,561,794,2,885809731
25212,256,106,4,882153724
37722,466,87,3,890285706
23859,391,288,3,877398679
58359,707,956,5,886287107
60572,862,405,2,879303123
15969,354,664,5,891217717
32097,551,91,1,892783025
3226,293,931,1,888905252
71381,790,63,2,885157837
97934,653,1065,1,880152085
17870,325,180,4,891478910
16860,272,288,4,879454663
76188,525,14,3,881086078
26035,94,90,3,891721889
41561,202,191,2,879727294
89977,643,187,4,891447127
18067,18,923,5,880132501
38677,450,430,4,882377590
48150,653,696,1,880152989
1291,305,483,5,886323068
92015,900,117,2,877833029
58302,711,193,4,879993092
62556,383,58,4,891193210
83468,517,748,4,892660728
45594,699,1060,3,879147367
50012,474,462,4,887925497
48481,528,505,4,886101956
86603,854,498,3,882813877
82679,405,668,1,885548275
14987,393,576,3,889729938
79046,639,731,2,891239613
8868,121,235,1,891390579
74184,181,1296,1,878962006
67383,796,735,2,893188514
25919,437,518,2,880143809
68092,619,195,5,885954019
28939,201,438,1,884114813
14665,70,185,4,884149753
74493,328,313,4,893195532
21929,478,318,5,889389232
50189,387,27,1,886483252
54347,436,763,4,887771042
8837,283,216,4,879298206
88803,401,429,3,891032847
40107,533,72,2,879192157
9925,271,258,3,885847357
96660,860,663,3,885991101
66973,497,49,3,879310474
21842,92,826,2,886443534
74943,602,294,5,888637987
4653,260,319,2,890618198
26785,351,245,3,879481550
24911,337,471,5,875235809
65389,788,258,4,880867855
78763,592,95,4,882956276
66997,608,1221,2,880406800
13015,286,1,4,876521699
21939,193,73,3,889127237
89846,94,1065,4,885872942
96953,919,277,5,875288805
22934,435,50,5,884132515
58550,833,1214,4,875225193
87666,496,333,3,876063848
98839,655,558,4,887427506
26870,394,156,4,880886855
56614,532,100,5,893119335
71076,798,88,4,875743642
35399,13,442,1,890705056
24501,18,486,3,880131559
71199,401,278,4,891032412
26786,227,273,3,879035206
41870,90,64,4,891383912
